,avg_n,avg_p,count_n,count_p,max_n,max_p,min_n,min_p,phi_avg_n,phi_avg_p,phi_count_n,phi_count_p,phi_max_n,phi_max_p,phi_min_n,phi_min_p,phi_n,phi_p,phi_pos_n,phi_pos_p,phi_sum_n,phi_sum_p,sum_n,sum_p
84,13.4341675082,14.2207697992,13.0,12.0,17.5463208097,16.4537326594,11.9409311321,12.0059278417,0.47724538727,0.529882936475,0.493184190392,0.627945271676,0.365398224768,0.457971660054,0.536925839715,0.627635228151,6.41139447509,7.53534326011,87.7772854421,108.22015384,0.0367111836362,0.0441569113729,174.644177606,170.64923759
85,14.6584184706,14.741738949,13.0,12.0,17.1965426857,21.1793415808,12.5073304727,12.8449763901,0.496257226322,0.45041087749,0.559565084039,0.553319964645,0.423012126649,0.31350547657,0.581606611289,0.516921119519,7.2743460925,6.63983957574,106.488680053,102.497941736,0.038173632794,0.0375342397908,190.559440118,176.900867388
86,20.1140617533,20.1618715691,11.0,14.0,25.514773887,26.1497633025,17.4665346517,17.4555749667,0.265511414598,0.419599972591,0.485501180857,0.604280054127,0.209310614042,0.323518062474,0.305756871406,0.48465437397,5.34051298943,8.45992075778,108.824942486,172.668380712,0.0241374013271,0.0299714266136,221.254679286,282.266201968
87,15.806708681,15.9913997948,16.0,9.0,17.8491831448,17.1189211425,14.3174207597,14.8067711258,0.674603969734,0.23934898143,0.666454276538,0.425280583614,0.597409323334,0.223584489973,0.744775794719,0.258498305944,10.6632684246,3.82752525253,170.327082592,61.0434277695,0.0421627481083,0.02659433127,252.907338896,143.922598153
88,14.8047839264,14.5253537842,9.0,16.0,18.735492544,18.4558112267,13.0639913304,13.0639913304,0.306762993072,0.674022631537,0.504617758784,0.611901073853,0.242404079765,0.530478831919,0.347639531762,0.749420061144,4.54155982906,9.79041718164,70.032277058,141.538365187,0.034084777008,0.0421264144711,133.243055338,232.405660547
89,19.8971188945,19.0296224322,11.0,14.0,31.9246831093,24.6434703182,15.4690243501,15.4690243501,0.322912305592,0.394210186238,0.584093139715,0.535833643075,0.201255702833,0.30440806048,0.415347755066,0.484947908367,6.42502453687,7.50167100305,137.005462703,142.066764365,0.0293556641448,0.0281578704456,218.868307839,266.414714051
90,13.389000859,13.4891068793,9.0,16.0,18.0814993397,23.7757693279,11.3576588061,11.0173841311,0.310923078825,0.757046637513,0.462549929941,0.638242687878,0.230232531676,0.429507994682,0.366532349715,0.926888169142,4.16294936947,10.2118830061,55.9026293086,143.157231944,0.0345470087584,0.0473154148446,120.501007731,215.825710069
91,15.2518343005,16.0443934469,5.0,20.0,17.9623161044,23.7757693279,13.5159880202,13.5159880202,0.0820847723523,1.04871208207,0.250388669302,0.841297462857,0.0696983250508,0.707693157057,0.0926268464163,1.24489228845,1.25194334651,16.8259492571,20.0948305978,270.907476731,0.0164169544705,0.0524356041033,76.2591715023,320.887868937
92,13.734550781,14.3913475525,10.0,15.0,15.1800168759,18.95992931,12.7497348582,12.8068242772,0.277448378589,0.750408788846,0.381062884484,0.719959579116,0.251029289097,0.569590398263,0.298879065896,0.843253054233,3.81062884484,10.7993936867,52.2452801201,158.397726844,0.0277448378589,0.0500272525897,137.34550781,215.870213287
93,12.4784448005,13.8876086232,8.0,17.0,16.1580614026,18.5036135435,11.5895867388,11.7276797365,0.170074705955,1.03053658213,0.265283478776,0.841864042614,0.131344211247,0.773453719773,0.18311850785,1.22033420472,2.12226783021,14.3116887244,26.1188586343,202.579460924,0.0212593382443,0.0606197989488,99.8275584037,236.089346594
94,11.0872816143,11.2342513567,10.0,15.0,14.3023392408,16.1432756885,9.7948395588,9.7948395588,0.444433676258,0.805992229527,0.492756132756,0.603647953204,0.344528349145,0.560897272201,0.503077288605,0.924437735168,4.92756132756,9.05471929807,55.0593136683,103.774850618,0.0444433676258,0.0537328153018,110.872816143,168.513770351
95,12.6240157948,13.8657071116,7.0,18.0,13.7893844154,18.3938376631,11.8160453887,12.0874179069,0.129501733787,1.13006629284,0.233547418968,0.870509346291,0.118557281712,0.851870529699,0.138356944222,1.29632055034,1.63483193277,15.6691682332,20.4161425038,220.346325484,0.0185002476838,0.0627814607133,88.3681105635,249.582728009
96,13.3112968789,14.7812221483,11.0,14.0,20.7471818563,27.9541411099,11.3299264696,11.4376487439,0.357496074489,0.632425391866,0.432612398234,0.667715729243,0.22936784444,0.334405559901,0.420014762968,0.817302613387,4.75873638058,9.3480202094,62.1097945467,148.522485581,0.0324996431354,0.0451732422762,146.424265668,206.937110076
97,21.4601059783,21.175027512,9.0,16.0,23.6320907774,23.6320907774,19.5896791176,19.5896791176,0.257267866085,0.426749815478,0.613443963444,0.564777442718,0.2336228192,0.382380008972,0.281831858391,0.461285712198,5.520995671,9.03643908349,121.708136045,189.544029935,0.0285853184539,0.0266718634674,193.140953805,338.800440192
98,12.1152351305,12.0739920932,8.0,17.0,13.9305574779,17.8491831448,10.5751180316,10.3503474169,0.292909665357,0.931644888108,0.443583683473,0.661686647807,0.254739946582,0.630206599454,0.335567835478,1.08679183023,3.54866946779,11.2486730127,43.8209808759,137.316102427,0.0366137081696,0.0548026404769,96.9218810438,205.257865585
99,22.2605032209,19.85799524,11.0,14.0,27.1507504359,31.161760022,17.1924967474,15.2789701173,0.286006182063,0.375457771639,0.578785594273,0.532559903002,0.234492286025,0.239262436935,0.370315122379,0.487980445331,6.366641537,7.45583864203,140.868746672,154.988119476,0.0260005620057,0.0268184122599,244.86553543,278.011933361
100,21.9894881646,22.2873094804,10.0,15.0,29.0539324694,26.9078481112,19.6504082183,18.6446607208,0.218163843588,0.427501022471,0.479731125652,0.6351898394,0.165117450506,0.354091770981,0.244132905699,0.511022846361,4.79731125652,9.52784759101,109.246048291,214.062093247,0.0218163843588,0.0285000681647,219.894881646,334.309642207
101,18.0429990289,19.0237739814,15.0,10.0,23.918231755,26.1693037866,16.0443600664,16.2226395397,0.482647471578,0.287378000367,0.580560524064,0.546701412622,0.364090788574,0.208909421925,0.542770657409,0.336999050791,8.70840786097,5.46701412622,155.625704364,110.492149325,0.0321764981052,0.0287378000367,270.644985433,190.237739814
102,12.2170003186,13.3362441368,5.0,20.0,12.495246076,18.4427547141,11.9275474834,11.5255839203,0.0712712416945,1.37135679723,0.174144156497,0.914437452326,0.0696841644567,0.991649530129,0.0730008229851,1.58679587716,0.870720782485,18.2887490465,10.5899141321,246.141146101,0.0142542483389,0.0685678398614,61.0850015928,266.724882737
103,12.2875315169,11.629959588,5.0,20.0,15.6747013241,16.9518895336,10.7624601744,10.1116930526,0.138744867546,1.3213163861,0.340966386555,0.768342808666,0.108763280239,0.90649813066,0.158405411508,1.51971149574,1.70483193277,15.3668561733,21.7006034609,179.794231045,0.0277489735091,0.0660658193052,61.4376575844,232.59919176
104,17.5282349045,17.617788951,8.0,17.0,21.0012651846,21.0483505354,16.0420051225,16.0294347044,0.166149243815,0.703107822816,0.36403787185,0.728659131302,0.138672739437,0.588511922171,0.18154232919,0.772778670026,2.9123029748,12.3872052321,51.4919679298,220.060853185,0.0207686554769,0.041359283695,140.225879236,299.502412166
105,15.7994779552,16.5631280076,4.0,21.0,17.2655217686,19.9950063241,14.7378503352,14.7541650575,0.0372183375108,1.16808110112,0.147007575758,0.921289371481,0.0340580673385,0.967595432957,0.0398993265406,1.31129594428,0.58803030303,19.3470768011,9.30722073953,321.520796117,0.00930458437769,0.0556229095771,63.1979118208,347.82568816
106,13.9714792249,14.768416869,6.0,19.0,15.9982545095,18.4427547141,12.9010087604,12.9010087604,0.0945960328395,1.11138467593,0.220274417929,0.86386274716,0.0826119191181,0.889964240726,0.102445206582,1.27225649566,1.32164650757,16.413392196,18.2578421358,245.230183407,0.0157660054732,0.0584939303123,83.8288753493,280.599920511
107,15.2648900121,14.5606265445,4.0,21.0,23.0159172341,24.5990606099,12.1190179557,12.2668288466,0.0624214876163,1.24945557571,0.238214285714,0.866326477232,0.0413999204622,0.739575234615,0.0786249468678,1.48309365439,0.952857142857,18.1928560219,17.2394390687,265.06499538,0.0156053719041,0.0594978845575,61.0595600486,305.773157435
108,26.6906979164,27.7428325034,12.0,13.0,34.2650221077,33.5394116467,24.3468482126,24.3975568288,0.206838911998,0.307055727602,0.460056243125,0.655276586159,0.161116922678,0.25398762834,0.226751112477,0.349157732467,5.52067491751,8.51859562007,151.331568606,236.278533709,0.0172365759999,0.023619671354,320.288374997,360.656822544
109,17.0425368023,17.5713885835,10.0,15.0,21.6398236618,23.4598858289,15.6931831896,15.7135517878,0.220396518618,0.613357889908,0.375611577965,0.718503321621,0.17357423232,0.459403336527,0.239346965767,0.685876113171,3.75611577965,10.7775498243,64.3952599212,191.943166047,0.0220396518618,0.0408905259939,170.425368023,263.570828752
110,16.6601647802,16.9051188636,12.0,13.0,21.4402725768,19.0535369202,15.0841247216,15.613161295,0.353747131023,0.470492543881,0.491123791113,0.611825567595,0.274879224238,0.417441255764,0.390707820449,0.509424851793,5.89348549336,7.95373237873,100.664992402,134.955937108,0.0294789275852,0.0361917341447,199.921977362,219.766545226
111,15.4848604906,15.7031001653,12.0,13.0,21.4485562021,19.7437601878,13.9495615092,13.919724706,0.39586607796,0.489073792221,0.510827582515,0.590767288267,0.285796905508,0.388982375921,0.439435389145,0.551733235369,6.12993099017,7.67997474747,97.6838703814,121.636252652,0.03298883983,0.0376210609401,185.818325887,204.140302149
112,15.9164329962,16.61691801,13.0,12.0,18.884891189,21.2753312135,14.4645561988,14.0273748968,0.413434388693,0.470205946001,0.506184672766,0.651114471041,0.348447903676,0.367250388447,0.454932778824,0.55700897067,6.58040074596,7.81337365249,102.825877444,137.543797039,0.0318026452841,0.0391838288334,206.913628951,199.403016119
113,17.7571146351,17.597398251,15.0,10.0,24.6525485905,20.0152061821,15.7664629382,16.0030406912,0.549801577045,0.253745360996,0.650859308677,0.446525817178,0.396019486355,0.22309328873,0.619218759997,0.279025608816,9.76288963015,4.46525817178,176.918175325,78.9779820286,0.0366534384697,0.0253745360996,266.356719527,175.97398251
114,20.4003471229,19.9880341445,15.0,10.0,23.0951007273,26.9925392776,17.6100169647,17.23790923,0.488241391348,0.22510571299,0.664019590885,0.449942067736,0.4312730211,0.166691270914,0.565603876659,0.261018933175,9.96029386327,4.49942067736,202.452914222,94.9675538894,0.0325494260899,0.022510571299,306.005206843,199.880341445
115,15.5264818999,15.0822392321,21.0,4.0,19.6323505611,16.668554232,14.1411231907,14.2098243579,1.19209847127,0.0529995120202,0.88138549224,0.199837829869,0.94278549476,0.0479556480033,1.30888438545,0.0562534271603,18.509095337,0.799351319475,288.282844868,12.3132716612,0.0567665938698,0.0132498780051,326.056119898,60.3289569285
116,26.5522766395,25.0326544845,11.0,14.0,29.8992220668,30.431507351,22.8943018028,22.8943018028,0.215486279134,0.331036365508,0.520150117779,0.591908497112,0.191364553994,0.272307213179,0.249915954846,0.361955521988,5.72165129556,8.28671895957,153.415406545,211.495088606,0.0195896617394,0.0236454546792,292.075043034,350.457162783
117,16.1057784603,16.6234505842,15.0,10.0,20.903786089,20.903786089,14.2813299955,14.5875800534,0.567854133414,0.29271161079,0.6097155247,0.48658769974,0.437515617103,0.232774913439,0.640397839233,0.333563002196,9.1457328705,4.8658769974,149.305989496,81.8380612007,0.0378569422276,0.029271161079,241.586676904,166.234505842
118,18.1227927711,16.5653674648,15.0,10.0,28.0802844166,21.2095560405,14.7378833334,14.459117096,0.639374684701,0.206101414021,0.772483660928,0.341414565826,0.412647348652,0.160972047305,0.786222461649,0.236124075599,11.5872549139,3.41414565826,216.640772967,55.6847008557,0.04262497898,0.0206101414021,271.841891566,165.653674648
119,13.257034054,13.2430028018,15.0,10.0,16.7956410871,18.6076530346,11.7774883859,11.8285801768,0.727314446318,0.347509312198,0.642802158855,0.46020667951,0.574079449116,0.247321184812,0.818683242713,0.389063330199,9.64203238282,4.6020667951,127.601800166,64.2802192899,0.0484876297546,0.0347509312198,198.85551081,132.430028018
120,19.5439158174,20.9673251139,14.0,11.0,22.3993495279,29.1281330679,18.3124924834,18.0143967432,0.356491999162,0.33266613694,0.497660687229,0.634101731602,0.31104696199,0.239463306191,0.380464299304,0.387196926272,6.9672496212,6.97511904762,135.364144102,151.905310573,0.0254637142258,0.0302423760855,273.614821444,230.640576253
121,21.6568794971,23.0132043472,15.0,10.0,29.9762975775,26.3630221825,19.7385821646,19.877201503,0.387174394822,0.244844542913,0.55899928087,0.563465749936,0.27972064233,0.213733367151,0.424802001639,0.28347338022,8.38498921305,5.63465749936,184.637410489,131.29241583,0.0258116263215,0.0244844542913,324.853192457,230.132043472
122,18.7819298386,17.7517364668,17.0,8.0,23.2829690301,20.6846882924,16.7374879255,16.631203102,0.772108563801,0.113915220984,0.853040521946,0.252774122807,0.622845344781,0.097762796996,0.866419676454,0.121590300476,14.5016888731,2.02219298246,274.736935526,35.6354514871,0.0454181508118,0.014239402623,319.292807256,142.013891734
123,12.3290362613,12.4769073669,20.0,5.0,17.1634012031,13.7366174657,11.252893498,11.4471509014,1.30856791619,0.112411817519,0.806669064454,0.280510366826,0.939987424297,0.102103144215,1.43370958695,0.122524097587,16.1333812891,1.40255183413,201.501900268,17.4327964323,0.0654283958094,0.0224823635038,246.580725226,62.3845368344
124,17.9746775922,21.7831435354,8.0,17.0,21.6819008898,29.7149004993,15.6997290899,15.7522867969,0.103654625567,0.71736223517,0.232894809439,0.919200266799,0.0859315096484,0.52587773383,0.118674562143,0.992008635769,1.86315847551,15.6264045356,32.4494681891,347.005048823,0.0129568281959,0.0421977785394,143.797420738,370.313440102
125,14.2659713011,14.2128282532,17.0,8.0,17.4263287779,15.5989922503,12.4462006532,12.9112745789,0.912820582702,0.181943583754,0.766016013873,0.323241613459,0.747275711471,0.165775638975,1.04628493455,0.200284866677,13.0222722358,2.58593290767,188.590246607,36.5821279507,0.0536953283942,0.0227429479693,242.521512118,113.702626026
126,13.8051577223,13.764988077,19.0,6.0,16.6900770916,15.0314713615,12.4837179164,12.9636003249,1.12453711671,0.113156824435,0.817074329516,0.259600389864,0.930158211709,0.103622746018,1.24357281739,0.120151987113,15.5244122608,1.55760233918,216.035087358,21.4052408243,0.0591861640375,0.0188594707392,262.297996724,82.5899284622
127,20.6339163784,18.8504409854,22.0,3.0,29.4083721403,19.5698071059,17.2758471089,18.4182227514,1.00686989709,0.0190931840343,0.944348602746,0.119971646287,0.706454242393,0.0183913380911,1.20258469119,0.0195412415041,20.7756692604,0.359914938862,431.744426199,6.74980192981,0.0457668135039,0.00636439467809,453.946160325,56.5513229563
128,28.0702665405,25.9757272714,16.0,9.0,39.818155862,29.4827772298,23.4980031643,23.4621380047,0.457822052391,0.107933485918,0.80319918992,0.31151675485,0.32274691684,0.0950945283004,0.546905494431,0.119496816236,12.8511870387,2.80365079365,368.97909942,71.8525421494,0.0286138782745,0.0119926095464,449.124264647,233.781545443
129,13.4370308237,12.8234241584,21.0,4.0,16.1175242989,13.3800471294,11.6578242107,11.8589441239,1.43047434442,0.0498614045277,0.915301326598,0.159848484848,1.19257322044,0.0477871216155,1.64879204826,0.0539165993795,19.2213278586,0.639393939394,260.439368557,8.13747908484,0.0681178259248,0.0124653511319,282.177647298,51.2936966337
130,15.1532825193,15.0532045819,21.0,4.0,22.2369130808,17.1715509842,13.3800471294,13.3800471294,1.21635492919,0.0523856182435,0.877703327895,0.197142857143,0.828881680603,0.0459231335187,1.37755642469,0.0589363715198,18.4317698858,0.788571428571,280.886189609,12.1076386792,0.0579216632948,0.0130964045609,318.218932906,60.2128183278
131,24.0226334811,0.0,25.0,0.0,26.7980791352,0.0,21.9130408259,0.0,1.04068523627,0.0,1.0,0.0,0.932902685817,0.0,1.14087315397,0.0,25.0,0.0,600.565837027,0.0,0.0416274094506,0.0,600.565837027,0.0
132,15.7005811733,13.2454264496,16.0,9.0,22.4414962319,14.034408693,13.0667280559,13.0690558491,0.971831223948,0.163985088474,0.953644688645,0.24133915869,0.679915227604,0.154766223197,1.16772270403,0.166198113566,15.2583150183,2.17205242821,241.416935626,28.560875286,0.0607394514967,0.018220565386,251.209298772,119.208838047
133,32.5105429545,31.3408856051,18.0,7.0,37.070063836,35.8097426247,29.5689072013,29.7185935924,0.469085514337,0.0541775609412,0.847234709066,0.24256753426,0.411389223139,0.0474165021965,0.515752058722,0.0571350301131,15.2502247632,1.69797273982,499.406276401,53.0135748303,0.026060306352,0.00773965156302,585.189773182,219.386199236
134,15.4139452892,14.5571496067,9.0,16.0,19.0025685851,17.1007190057,13.575375218,13.5691088332,0.339855426417,0.617299749661,0.582056994338,0.561632800499,0.275673939845,0.525482279722,0.385883473932,0.662248709066,5.23851294904,8.98612480799,82.8973839626,130.391458434,0.0377617140464,0.0385812343538,138.725507603,232.914393707
135,13.2005599616,13.5561065479,10.0,15.0,17.775636838,19.8920181974,11.6589238111,11.6589238111,0.311805455635,0.745276917872,0.411600661345,0.67353688709,0.23155325747,0.507894835309,0.353034866694,0.866551104547,4.11600661345,10.1030533063,55.1950546287,139.258043011,0.0311805455635,0.0496851278581,132.005599616,203.341598218
136,14.5491327525,14.5568335368,16.0,9.0,18.0966437359,19.1778535279,12.5081382443,13.1752299145,0.71893851976,0.286771843146,0.653745747805,0.463832220411,0.578003972312,0.217672430214,0.836250108574,0.316843805444,10.4599319649,4.1744899837,151.547588754,64.3548146095,0.044933657485,0.0318635381273,232.78612404,131.011501831
137,13.1632789059,13.9211149554,17.0,8.0,19.6047256088,24.2086704945,11.3378636935,11.5216365275,0.914625920643,0.233975771734,0.708204475764,0.407150451887,0.614110920409,0.134546984554,1.06188223932,0.28270320864,12.039476088,3.2572036151,157.192679542,52.2865194601,0.0538015247437,0.0292469714668,223.7757414,111.368919643
138,15.8564446135,16.8686487133,12.0,13.0,22.3622187993,21.0871546663,14.0511291046,14.0859316947,0.343891391592,0.524839463285,0.454407900321,0.681025579771,0.243844085991,0.419844814396,0.388075204723,0.628523034822,5.45289480385,8.85333253703,89.6761840285,150.20028802,0.028657615966,0.0403722664065,190.277335362,219.292433273
139,14.0450344918,13.4128252129,10.0,15.0,16.1580614026,15.580880011,12.0272753458,12.3322412943,0.485458035561,0.581476173942,0.68182748538,0.519949219105,0.421973569968,0.500564684477,0.566901036001,0.632426669283,6.8182748538,7.79923828658,99.716035983,103.138411955,0.0485458035561,0.0387650782628,140.450344918,201.192378194
140,21.281924998,18.9805443652,3.0,22.0,24.056426262,21.9460847116,18.2459756819,17.3564725858,0.0850263220877,0.919857123034,0.603174603175,0.793608587882,0.0752199761436,0.795558258471,0.0991738584483,1.00592956588,1.80952380952,17.4593889334,41.0252429166,328.808118885,0.0283421073626,0.0418116874106,63.8457749939,417.571976035
141,15.9798860462,16.1832438734,6.0,19.0,18.735492544,20.9622197622,14.6116919888,14.2950390889,0.106216680296,0.933192969612,0.282888407888,0.794846810959,0.0905943862082,0.720443234521,0.116162484717,1.05645667104,1.69733044733,15.1020894082,27.3941586121,246.383581636,0.0177027800493,0.0491154194533,95.8793162771,307.481633595
142,15.3218484999,14.6633252246,8.0,17.0,19.2206832835,18.4564279733,13.5225401884,13.3344610838,0.269611265905,0.719431675068,0.516367871259,0.620544742849,0.214921754297,0.57157650677,0.305485723282,0.79112763254,4.13094297007,10.5492606284,65.4273628616,154.573637155,0.0337014082381,0.0423195102981,122.574788,249.276528819
143,23.0328158111,25.6190533774,13.0,12.0,26.5973550408,32.961316297,20.0268605883,20.1027660605,0.255063148372,0.329594652527,0.451909424359,0.703658582998,0.220879952449,0.256176146605,0.293347151979,0.420036873063,5.87482251666,8.44390299598,133.148380501,227.942542043,0.0196202421825,0.0274662210439,299.426605545,307.428640529
144,16.3902913372,16.2062104382,13.0,12.0,22.9867967429,22.0816333625,14.003312365,13.7866272284,0.468789608825,0.37433779316,0.591046020345,0.505549754244,0.334261374058,0.274734977769,0.548698626741,0.440034893991,7.68359826448,6.06659705093,128.221867406,100.002681795,0.0360607391404,0.0311948160966,213.073787383,194.474525259
145,13.7551011881,14.0959414216,8.0,17.0,15.3092252841,23.1655541169,12.2601655349,12.0677893377,0.248580843691,0.81358514049,0.427406832298,0.674602851872,0.223346027963,0.495056083009,0.278891394138,0.950318915989,3.41925465839,11.4682484818,47.3319468564,166.267075176,0.0310726054613,0.0478579494406,110.040809505,239.631004167
146,15.5023353534,16.2498060758,8.0,17.0,23.2922950745,32.286551377,12.2827404755,12.2897238149,0.18058039581,0.770610578733,0.349927231762,0.73660426261,0.120186432687,0.387847940715,0.227914760527,1.01892220305,2.7994178541,12.5222724644,44.5353894984,211.045547561,0.0225725494762,0.0453300340431,124.018682827,276.246703289
147,16.9980358209,15.5889131336,12.0,13.0,20.8559754848,17.3656261993,15.1686911065,14.6716050367,0.531293734615,0.341566635266,0.752579161035,0.409588662037,0.433014985992,0.306620247688,0.595367778869,0.362922297402,9.03094993242,5.32465260648,156.715701245,82.2868836773,0.0442744778846,0.0262743565589,203.976429851,202.655870736
148,22.0679882603,21.516307167,14.0,11.0,26.8802654805,24.2585809976,17.5007240657,18.3528337068,0.473572245291,0.206965097078,0.74648476782,0.404829509234,0.388790310017,0.183569047259,0.597163106523,0.242639620274,10.4507867495,4.45312460158,240.555228136,93.9146436897,0.0338265889493,0.0188150088253,308.951835644,236.679378837
149,14.8037389297,13.717105933,11.0,14.0,19.6209958153,16.0070364412,12.6277340877,12.6277340877,0.487183253763,0.495868116181,0.655648518149,0.48584824846,0.367572256144,0.424930342568,0.571134429149,0.538645764251,7.21213369963,6.80187547843,111.455942398,92.3504013929,0.0442893867058,0.0354191511558,162.841128227,192.039483061
150,22.7015065036,23.98946104,22.0,3.0,30.9983051826,28.1305774009,20.6003847184,21.7157624966,0.846383419013,0.0276659185917,0.873371758695,0.22123015873,0.619846103782,0.0235932048864,0.932709701978,0.0305626144278,19.2141786913,0.66369047619,437.764025613,16.6088564907,0.0384719735915,0.0092219728639,499.43314308,71.9683831199
151,16.7736273601,16.8115429496,13.0,12.0,20.58843941,20.9762783048,14.8609425344,14.5875800534,0.417934518799,0.394163058275,0.539252144559,0.552207431944,0.340495835535,0.315903950502,0.471724983999,0.454255548834,7.01027787927,6.62648918333,118.2563485,113.506806234,0.0321488091384,0.0328469215229,218.057155682,201.738515395
152,16.3542103443,14.1161997953,8.0,17.0,21.0372055679,15.5725688841,13.06164256,13.1151923069,0.371863779022,0.658907568861,0.760192307692,0.547133581688,0.289084899698,0.597285583252,0.465602885213,0.709198208541,6.08153846154,9.3012708887,104.33991176,129.64498818,0.0464829723777,0.0387592687565,130.833682754,239.975396521
153,13.9498018306,13.6942829135,13.0,12.0,16.7541901055,16.5334477729,12.4524729623,12.4920422961,0.591900918597,0.404857146853,0.635146193676,0.462019025713,0.492826001484,0.335334068534,0.663073153645,0.44382080825,8.25690051778,5.54422830856,116.341966036,76.3183078948,0.0455308398921,0.0337380955711,181.347423798,164.331394962
154,21.6759735613,22.7281742329,21.0,4.0,26.6854317759,26.7927184093,19.9124151023,20.3986897526,0.753096068822,0.0784554960236,0.777337641758,0.445787545788,0.6117229286,0.0665535372675,0.819794605179,0.0874149371738,16.3240904769,1.78315018315,351.579297831,43.5883272692,0.0358617175629,0.0196138740059,455.195444788,90.9126969314
155,22.6500880782,24.744396966,18.0,7.0,30.5725689012,32.7805330111,20.1079471874,21.4020520273,0.495988410956,0.155927018462,0.62412117744,0.551188577504,0.367459510197,0.11770156517,0.558693589614,0.180278042386,11.2341811939,3.85832004253,252.853946904,99.9094579779,0.0275549117198,0.0222752883517,407.701585407,173.210778762
156,15.4804502994,15.2572183889,16.0,9.0,17.6881528458,17.8944753364,13.6903238776,14.0316140293,0.712794283745,0.254073903916,0.689648530201,0.430717893218,0.62382864844,0.216628929661,0.805998205875,0.276266225031,11.0343764832,3.87646103896,171.832254644,60.54174647,0.0445496427341,0.0282304337685,247.68720479,137.3149655
157,12.0788327251,11.5748027525,20.0,5.0,17.2247830622,12.3807148363,10.8478478743,10.8478478743,1.45946380315,0.0871613236588,0.881430957328,0.2017750258,1.0234450607,0.0814876315574,1.62507986385,0.0930023301114,17.6286191466,1.008875129,214.444778224,11.778173976,0.0729731901575,0.0174322647318,241.576654502,57.8740137626
158,13.1232520701,14.8423079334,14.0,11.0,15.7016246432,21.4060449429,11.354820089,11.5812979089,0.541567016852,0.473365152252,0.507651462499,0.638711941331,0.452635993823,0.32821716358,0.625912204619,0.606653192924,7.10712047498,7.02583135464,92.3896466632,111.580684721,0.0386833583466,0.0430331956592,183.725528981,163.265387267
159,16.0860453969,16.0590895052,23.0,2.0,18.0911644652,16.1738017244,14.9596002244,15.944377286,1.32932584625,0.0172972308105,0.929721561305,0.138888888889,1.18199112893,0.0171745507031,1.42942295177,0.017421676168,21.38359591,0.277777777778,344.647566964,4.45448529482,0.0577967759239,0.00864861540525,369.979044128,32.1181790104
160,15.476391865,15.2267285972,10.0,15.0,17.1557896411,16.6124120722,14.1282869122,14.000021352,0.352536479283,0.55946966908,0.545599270011,0.567926187297,0.318026323139,0.512802883317,0.386175106297,0.608491415497,5.45599270011,8.51889280945,85.7532192589,129.509122841,0.0352536479283,0.0372979779387,154.76391865,228.400928958
161,17.9370801795,16.0050997643,16.0,9.0,25.9506269799,18.0632051066,14.534533548,14.6958571936,0.710010391587,0.177636067315,0.795969582636,0.31589810879,0.490759369014,0.157396373586,0.876224426475,0.193461527399,12.7355133222,2.84308297911,236.087930782,44.8880832475,0.0443756494742,0.0197373408127,286.993282872,144.045897879
162,12.8778818842,13.0364618563,20.0,5.0,15.3093675059,14.3239560097,11.6065587174,11.896289542,1.27254592359,0.0992332741745,0.819384804811,0.25873015873,1.0704358681,0.0903137926963,1.41193410512,0.108744057471,16.3876960962,1.29365079365,212.512499614,16.9752849005,0.0636272961795,0.0198466548349,257.557637684,65.1823092814
163,10.9195040219,11.0394112314,17.0,8.0,13.3645590504,12.0788976005,10.0375873498,10.2836267772,1.13498236632,0.263995902716,0.72902614787,0.364294916685,0.9273365823,0.241276930218,1.23470352804,0.283398007009,12.3934445138,2.91435933348,137.002557328,32.2365073371,0.0667636686071,0.0329994878395,185.631568372,88.3152898509
164,17.7615396774,16.3103151666,18.0,7.0,26.2879658354,20.4382590431,15.0368130776,14.0564688375,0.859483658905,0.10364654365,0.848097394984,0.241501113266,0.580712604592,0.0827129056977,1.01522530279,0.120265467267,15.2657531097,1.69050779286,274.447313641,27.4495852068,0.0477490921614,0.0148066490929,319.707714193,114.172206166
165,14.2141173323,14.9690428272,12.0,13.0,16.2620010418,17.1612868781,13.4221551097,13.9618463584,0.343017988227,0.634038398482,0.40630816098,0.730072918534,0.299821523761,0.553044069968,0.363257456936,0.679777423222,4.87569793176,9.49094794095,69.8860369351,142.384663073,0.0285848323523,0.0487721844986,170.569407988,194.597556753
166,12.1309908384,12.7138650213,14.0,11.0,15.7271115369,14.7730448978,10.8663888074,10.8663888074,0.626665754524,0.501729677382,0.543005466203,0.579902126859,0.483373981868,0.431794761309,0.699595483062,0.587032500725,7.60207652684,6.37892339545,93.0488128905,82.546325147,0.0447618396089,0.045611788853,169.833871737,139.852515235
167,18.8664218731,18.258999855,18.0,7.0,26.9196154945,19.2981242169,17.1004386562,17.462253589,0.743167056691,0.117876326941,0.778939067429,0.307471976645,0.520843368532,0.111529173112,0.81991482766,0.123254643254,14.0209032137,2.15230383651,268.847057123,39.0895247809,0.0412870587051,0.0168394752772,339.595593716,127.812998985
168,16.2203888521,14.8729896381,5.0,20.0,24.4479146741,19.7725851842,13.3977672064,13.3342783173,0.116549375462,1.06540228456,0.378095238095,0.792285856932,0.0773266847366,0.801398349835,0.141103824342,1.18834456291,1.89047619048,15.8457171386,37.1419466229,233.617797793,0.0233098750925,0.053270114228,81.1019442607,297.459792761
